rightwing,gender,age,extraverted,critical,dependable,anxious,open,reserved,sympathetic,disorganized,calm,conventional
70,male,28,2,6,4,5,6,4,5,5,4,2
60,male,17,7,2,6,5,7,1,5,5,3,1
26,male,58,4,5,5,4,5,5,5,4,3,2
43,male,29,3,5,7,1,7,6,7,3,6,2
43,male,19,2,3,2,3,5,7,5,6,3,1
24,male,42,3,5,7,2,4,5,5,5,5,2
65,female,19,2,5,6,2,6,5,3,2,5,3
31,male,30,3,2,3,7,7,5,6,6,3,2
36,male,46,6,7,3,6,7,2,3,6,2,5
56,male,39,5,5,6,5,7,5,6,5,3,2
61,male,26,4,6,6,5,6,6,7,4,4,4
69,male,32,5,5,6,5,5,5,6,2,5,3
146,male,23,3,6,7,1,2,3,6,1,7,5
32,male,53,1,2,5,4,4,7,5,2,5,2
43,male,18,2,5,6,2,3,7,3,2,5,5
64,male,54,6,1,6,2,6,5,6,1,6,2
28,male,42,5,5,5,1,5,5,5,5,6,6
30,male,32,2,3,2,3,4,7,4,5,6,4
38,female,34,3,4,4,4,7,5,6,2,5,2
35,male,57,2,5,6,5,6,7,4,5,5,2
30,male,43,2,3,6,3,4,7,4,2,6,3
24,male,25,3,5,5,2,3,6,6,2,5,2
20,male,45,1,6,6,7,6,7,5,2,2,1
52,male,64,4,3,6,1,7,7,6,2,7,4
47,male,36,4,6,5,4,6,5,4,4,5,3
78,male,25,7,6,5,3,6,5,7,5,7,2
39,male,49,4,6,6,2,6,6,5,1,5,3
40,male,60,3,4,3,3,6,3,4,2,3,5
36,male,41,2,6,7,1,7,6,6,1,6,1
44,male,39,1,5,7,2,6,6,4,1,7,6
32,male,67,6,1,7,1,7,6,7,1,6,1
63,male,53,5,2,6,5,6,5,6,4,6,2
26,male,28,2,2,3,4,5,6,6,4,7,5
20,male,25,2,7,6,6,7,7,5,5,5,1
67,male,36,3,7,5,1,5,7,6,6,7,1
35,female,38,6,5,5,7,7,3,6,3,3,1
28,female,40,2,5,6,5,6,4,3,3,3,2
30,male,29,4,5,4,6,7,7,7,5,2,2
44,male,43,6,7,6,1,7,1,6,6,5,1
33,male,63,7,1,7,1,7,1,7,2,7,1
90,male,56,5,6,5,5,5,3,3,5,6,3
33,male,39,1,6,6,2,2,6,3,1,7,2
32,male,46,3,5,5,5,6,6,5,5,5,3
41,male,41,3,5,6,6,6,5,5,3,3,3
69,female,16,3,5,2,6,5,5,5,6,3,3
49,female,46,3,5,6,5,7,5,6,5,4,1
31,male,57,2,6,2,1,6,6,6,5,2,2
116,male,51,7,7,3,1,6,4,6,3,6,2
24,male,29,5,5,7,1,7,5,6,3,7,1
48,male,60,7,7,7,1,7,4,4,2,7,1
47,male,60,2,6,6,6,6,7,4,2,5,3
21,male,23,3,6,4,5,7,4,5,5,3,1
35,female,42,5,5,7,2,7,1,5,2,7,1
60,male,65,6,5,6,2,6,3,3,2,6,2
131,male,21,6,7,7,1,3,4,2,2,7,3
27,female,15,5,5,7,5,7,7,6,7,7,1
41,female,52,3,6,7,3,6,5,3,2,4,2
36,female,45,4,5,5,2,6,6,5,6,5,2
37,male,32,2,6,5,2,6,6,5,4,7,3
27,female,28,3,5,6,5,6,3,6,5,2,3
27,male,38,1,6,3,4,7,5,4,5,3,3
20,male,51,2,2,4,5,6,7,6,5,6,2
31,male,69,6,5,6,1,7,3,6,5,7,1
38,male,25,5,5,3,2,5,7,5,5,6,3
108,male,28,3,6,3,1,7,5,7,5,7,3
20,female,50,6,3,4,6,5,3,7,5,2,1
20,male,49,6,6,7,2,6,3,5,2,7,1
41,male,65,3,1,6,1,6,6,6,5,6,5
51,male,26,3,3,7,4,7,6,7,1,7,1
29,female,60,6,3,7,2,7,5,7,1,7,2
31,female,60,1,2,6,2,6,6,6,1,6,1
24,male,30,2,7,6,4,7,7,4,5,5,3
26,male,52,6,5,5,3,5,5,5,2,5,2
36,male,68,4,2,6,5,7,6,6,1,6,2
32,female,60,2,7,1,2,6,3,2,2,4,2
59,female,36,1,6,6,7,6,7,6,1,1,1
30,male,52,5,6,1,1,7,5,4,6,5,3
20,male,46,6,2,7,1,7,2,7,1,6,1
52,male,24,4,7,5,5,3,2,5,1,6,3
111,female,15,5,2,2,2,7,2,7,7,5,1
62,male,35,4,5,6,2,6,4,5,5,7,3
70,male,49,2,5,4,5,3,7,5,2,6,4
78,female,14,2,7,4,7,5,6,4,5,2,1
56,male,26,1,4,5,3,5,7,6,7,6,4
48,male,60,7,1,6,1,7,1,7,2,7,1
42,male,26,6,7,6,2,6,2,6,5,7,2
69,male,17,6,1,7,0,7,0,0,0,0,0
30,male,24,2,7,6,2,6,3,3,3,6,4
31,male,37,6,6,6,2,7,3,6,1,6,1
26,male,17,1,2,6,6,3,7,6,1,6,3
20,female,48,7,2,4,5,7,1,7,3,3,2
31,male,49,2,1,6,6,4,3,5,2,2,5
44,female,19,6,4,7,5,5,4,7,1,6,2
34,female,25,6,5,6,6,5,2,6,3,5,3
25,female,43,7,1,7,2,7,1,7,1,6,2
116,female,17,1,7,6,7,4,7,5,3,2,1
33,male,18,6,7,5,3,5,1,5,3,4,2
30,male,37,5,7,5,2,7,5,5,5,6,1
28,male,25,1,7,5,2,2,7,5,3,6,1
33,female,39,7,2,7,4,7,2,7,1,7,1
44,female,26,4,6,6,2,6,4,4,4,6,4
29,male,29,2,6,6,5,6,7,5,3,6,6
23,male,30,5,5,6,4,5,4,6,6,6,5
114,male,20,5,7,4,6,7,3,1,7,3,1
52,male,52,6,4,4,1,7,1,7,6,6,1
52,male,51,4,3,6,6,3,5,5,6,6,2
29,female,43,6,5,7,1,7,2,7,4,7,1
58,male,34,3,6,3,1,5,7,5,7,6,5
31,male,39,5,6,6,3,5,5,5,3,5,2
27,male,71,4,5,3,1,6,2,4,2,5,2
44,male,37,5,7,6,2,6,2,4,6,4,4
35,male,34,2,5,1,6,7,6,7,7,3,1
110,male,27,2,6,6,4,5,6,3,1,5,5
61,male,37,5,7,5,2,6,6,6,3,7,4
37,male,22,0,0,0,0,0,0,0,0,0,0
21,female,56,6,6,6,4,7,2,5,1,5,1
32,male,13,1,7,1,3,7,3,1,7,2,1
39,male,43,5,5,3,6,7,6,6,3,5,4
43,male,32,2,6,5,3,5,7,4,5,5,2
29,female,27,4,5,3,6,6,2,7,3,3,1
20,male,37,4,6,5,5,4,4,4,4,3,5
35,male,47,4,6,4,5,3,3,5,5,3,1
35,male,40,5,6,3,5,5,5,5,6,5,3
45,male,37,4,6,6,5,7,5,7,3,3,1
49,male,20,6,6,5,4,6,4,6,5,6,4
54,male,25,3,5,6,1,6,5,4,3,6,5
26,male,48,6,6,5,2,6,2,5,6,6,2
52,female,25,6,6,7,1,7,5,6,3,5,2
47,male,69,2,4,5,5,5,3,4,3,5,3
24,female,30,7,7,6,4,7,5,7,5,7,1
32,male,32,3,2,6,7,5,6,7,4,2,2
56,male,73,5,6,4,3,5,4,4,3,5,3
34,female,40,2,1,6,1,5,6,6,5,7,5
67,male,17,2,6,6,2,2,4,2,7,7,3
29,male,40,7,2,6,2,7,1,7,2,7,1
46,female,50,7,2,4,1,7,5,6,1,6,1
85,female,27,0,0,0,7,0,0,0,0,0,0
39,male,25,2,5,5,2,5,5,5,2,5,3
54,male,78,4,4,6,2,3,2,3,1,6,5
66,male,71,5,5,5,1,5,5,5,1,5,6
96,male,26,4,4,4,5,7,6,7,7,6,1
28,male,54,3,6,7,1,6,5,4,1,7,3
33,male,48,6,6,5,4,7,5,7,5,7,5
31,female,51,6,5,7,4,7,2,5,4,3,2
162,male,86,5,1,7,4,4,4,5,1,6,1
35,male,48,6,5,5,5,6,2,7,4,5,1
36,male,53,6,2,6,2,6,4,6,2,7,2
56,male,51,5,5,7,1,6,1,4,5,4,3
28,female,25,2,2,3,4,4,7,3,6,5,7
37,male,44,7,3,6,2,7,2,6,5,6,2
49,female,31,2,6,6,3,2,5,5,1,7,3
24,female,37,6,7,7,5,3,1,2,1,3,2
39,female,25,6,6,7,5,6,2,6,4,3,1
24,female,59,2,1,6,1,7,5,7,1,7,2
39,male,42,3,2,5,1,5,2,6,4,7,4
24,male,37,6,6,1,5,6,1,5,5,3,1
22,male,47,7,5,7,1,7,2,7,2,3,1
116,male,16,6,6,6,1,5,5,3,4,6,2
25,male,38,3,3,6,4,7,7,6,5,2,2
115,male,49,3,2,6,2,6,7,5,1,6,3
54,male,53,6,2,6,1,6,6,7,1,6,1
28,female,32,5,4,7,3,5,6,7,3,5,2
79,male,63,6,7,6,5,6,2,6,1,6,5
67,male,44,3,4,6,1,4,5,5,1,7,5
37,male,35,1,1,5,3,5,7,6,5,2,1
50,male,30,7,6,7,6,7,4,5,2,4,2
134,male,24,5,5,7,2,4,6,6,2,7,6
28,male,51,4,5,4,3,6,4,5,5,7,1
83,male,31,5,4,6,2,6,2,6,3,6,2
32,male,21,5,3,5,5,4,4,5,3,7,1
94,male,44,5,6,3,3,5,5,5,5,6,2
35,male,44,3,3,4,4,5,7,3,5,5,6
34,male,32,6,6,6,3,5,3,5,3,4,2
62,male,37,3,5,2,1,7,2,3,5,6,1
37,male,48,6,7,6,2,6,5,5,5,7,4
36,male,35,2,6,6,6,5,3,7,5,3,2
39,female,27,6,1,7,4,7,4,7,1,6,2
32,male,44,7,2,7,6,7,6,7,1,6,1
28,male,36,2,5,5,1,6,5,3,2,7,3
35,female,27,2,6,6,7,7,2,3,1,2,1
105,female,51,2,5,2,5,5,5,2,6,3,2
28,male,36,4,6,6,1,7,6,6,5,7,1
39,female,31,2,6,6,6,2,7,3,2,2,2
92,male,24,5,6,2,1,6,7,2,5,7,3
35,male,59,6,4,6,5,7,5,7,5,3,1
63,male,31,1,6,6,5,3,5,3,5,2,3
52,female,52,6,6,4,2,6,2,7,1,5,1
25,male,61,4,5,6,2,4,5,4,4,4,1
42,male,18,2,5,6,5,7,6,3,2,5,1
57,male,42,4,6,5,3,5,2,4,4,3,2
64,male,34,7,6,5,3,6,2,4,5,6,2
59,male,41,3,7,6,2,6,5,7,3,6,2
23,male,57,6,6,6,1,6,2,6,4,7,2
35,female,39,5,2,6,2,7,6,7,2,6,2
46,female,55,3,2,5,2,5,5,6,2,7,3
20,female,17,1,6,5,7,6,7,4,3,1,2
63,male,40,4,6,6,3,7,5,5,4,5,2
35,male,50,6,2,3,1,7,5,6,5,7,3
44,male,24,2,6,7,1,6,7,6,2,4,3
37,male,36,5,1,5,1,6,5,6,1,6,2
77,male,56,6,6,5,5,6,6,6,5,5,3
31,female,38,6,5,6,6,7,2,5,2,6,2
52,male,28,6,2,6,1,6,2,3,3,6,3
33,female,50,3,5,7,3,6,3,5,2,7,3
45,female,19,7,2,1,1,7,2,2,6,6,1
25,female,26,6,2,6,1,3,2,7,1,7,3
23,male,53,5,4,6,2,6,7,6,1,6,3
33,male,55,7,6,3,2,7,1,5,4,5,2
40,female,24,2,6,1,4,4,4,5,5,6,6
22,male,40,6,6,5,1,5,2,6,2,6,1
115,male,40,7,6,5,3,6,2,7,4,6,2
21,male,37,4,2,2,4,7,5,5,5,4,1
49,male,35,4,5,3,4,5,5,6,4,3,2
34,male,49,2,5,6,2,5,6,5,3,6,3
39,male,57,6,6,6,1,7,2,5,4,5,1
34,male,51,3,2,6,2,6,3,6,1,6,4
54,female,68,5,5,4,2,0,3,6,1,3,2
39,male,24,6,5,7,1,7,2,7,1,7,1
46,male,26,5,1,5,6,5,6,7,2,2,5
45,male,48,4,6,6,3,5,4,3,3,4,2
60,male,31,3,6,5,6,4,3,6,3,2,1
45,male,44,1,6,5,1,7,6,4,6,6,2
25,male,36,2,7,5,2,7,7,6,5,6,3
108,male,33,5,6,7,2,6,7,5,1,7,2
38,male,31,6,5,7,1,5,3,6,1,7,5
24,female,46,3,3,2,1,7,7,3,3,7,1
136,male,25,6,7,3,1,5,2,1,6,7,3
37,male,26,2,7,5,5,6,6,5,5,5,1
52,male,25,3,7,6,1,5,7,6,5,6,3
46,male,20,3,7,6,3,7,6,6,6,6,3
68,male,26,5,7,7,2,6,5,2,2,6,1
56,male,22,5,6,5,2,7,4,5,5,6,5
48,male,50,4,5,7,3,5,3,5,1,7,4
28,female,46,5,5,6,2,7,5,3,2,3,2
77,male,64,4,1,5,1,5,5,7,1,7,4
34,female,64,1,4,6,2,6,6,6,2,6,2
132,male,15,7,5,6,5,5,2,6,1,4,7
104,male,24,2,3,5,5,5,6,6,3,5,3
34,male,29,1,5,2,1,6,7,5,5,6,4
41,male,37,5,7,5,5,5,2,6,5,5,1
63,male,25,6,4,7,1,6,2,6,1,7,1
28,male,56,1,1,6,1,7,7,6,2,7,1
35,female,32,6,2,7,4,7,3,7,5,6,2
39,female,26,2,5,5,5,4,6,6,1,6,4
27,female,31,5,6,7,1,6,2,6,5,5,3
30,female,34,5,4,7,4,7,5,6,2,6,1
24,male,25,2,4,4,4,7,7,5,7,5,1
72,male,60,3,5,5,5,6,5,6,5,5,5
24,male,18,6,6,2,3,7,1,5,2,2,1
58,male,63,6,5,4,4,6,2,6,2,4,3
40,female,57,6,5,2,1,6,6,6,2,7,2
68,male,25,6,6,7,1,7,4,6,1,7,2
27,male,24,6,7,6,1,7,3,6,2,7,1
60,male,61,6,3,4,1,7,3,5,2,6,1
34,female,40,6,4,4,3,6,2,5,4,4,2
55,male,52,3,5,7,1,7,6,4,1,7,2
54,male,33,1,5,5,1,6,7,5,6,7,2
39,male,29,2,6,5,6,4,5,4,7,3,3
38,male,36,3,7,6,1,6,2,2,2,6,1
21,male,43,2,6,7,1,7,6,6,2,7,2
28,female,39,2,5,4,6,6,7,6,5,4,1
42,male,53,7,6,7,3,7,2,7,1,7,1
47,male,48,1,7,6,6,3,7,6,6,6,4
34,female,31,2,3,5,3,5,6,6,5,5,3
37,male,47,6,5,6,3,6,2,5,1,3,2
28,female,15,1,7,2,7,7,7,7,5,3,1
43,female,38,6,6,6,4,6,2,6,2,3,3
21,female,16,7,5,1,6,5,1,6,6,2,1
81,male,31,4,7,7,6,6,5,6,4,3,1
127,male,28,7,7,6,2,6,1,6,2,5,4
41,male,33,4,6,5,1,4,7,7,6,7,1
35,female,28,6,6,6,6,7,3,6,3,4,2
163,male,18,2,6,7,4,6,7,1,1,6,5
53,female,52,5,5,4,2,5,5,6,2,7,1
57,female,16,7,2,3,5,7,2,7,6,5,4
59,female,48,7,4,7,2,4,2,5,7,7,5
100,male,26,2,1,6,5,3,7,7,3,7,6
105,female,37,2,2,7,3,4,7,5,1,4,5
27,male,36,5,6,5,2,6,5,5,2,6,2
60,female,40,6,3,6,2,6,2,5,2,6,4
34,male,59,3,5,6,4,5,3,5,1,6,1
50,female,29,4,3,6,3,5,5,4,2,4,4
126,male,41,5,6,5,5,5,5,6,5,6,2
39,male,54,6,4,5,2,6,2,5,1,6,4
59,male,16,2,4,6,4,6,7,3,2,5,3
20,female,18,5,6,4,3,7,4,6,5,5,3
29,female,47,7,6,7,5,7,2,7,5,7,1
23,male,52,3,6,6,3,6,2,3,5,2,3
29,female,41,7,3,5,2,6,3,4,5,6,4
68,female,17,5,6,4,6,6,5,4,4,1,1
33,male,45,2,3,5,4,6,6,5,6,4,4
20,female,39,7,1,6,1,7,1,6,1,7,1
23,female,42,7,2,5,5,7,2,6,5,3,1
49,male,33,2,5,3,4,2,6,2,5,2,3
38,female,27,3,4,7,4,6,3,7,1,6,2
75,male,23,5,2,5,1,6,5,6,5,7,1
25,male,65,4,2,6,2,6,4,6,2,5,2
34,male,41,5,7,6,1,7,4,6,1,6,1
46,female,65,6,5,4,6,6,3,7,5,2,1
41,female,31,2,4,5,5,2,6,6,2,2,4
23,male,40,6,5,6,2,7,1,7,4,3,1
30,female,20,1,4,7,4,3,7,7,1,7,1
25,male,29,2,6,6,2,6,6,6,2,7,3
26,male,24,2,7,6,2,7,6,3,6,6,1
56,male,43,2,5,6,1,5,6,4,1,6,4
63,male,32,6,6,5,2,7,5,6,2,7,3
46,male,45,6,4,6,5,7,5,6,5,5,1
46,male,36,5,6,3,2,5,4,5,4,3,3
41,male,31,2,6,6,3,5,5,6,3,6,2
28,male,24,4,3,6,2,7,5,7,5,7,3
26,male,29,2,6,6,4,7,6,6,2,4,1
43,male,54,4,6,5,2,7,7,5,5,6,1
54,male,53,3,6,6,1,6,2,6,2,7,3
78,male,20,3,5,6,2,6,7,6,5,7,1
24,male,37,4,5,6,5,7,6,7,2,6,2
36,male,24,4,6,2,2,7,5,6,4,5,3
45,male,55,6,2,6,1,6,2,6,2,6,2
40,male,28,4,5,7,2,7,6,6,2,6,2
53,female,19,5,6,5,2,4,7,7,3,6,3
34,female,42,2,5,3,4,5,6,6,5,6,3
58,male,60,6,5,5,2,6,3,5,1,6,2
28,male,67,1,5,7,1,6,6,6,1,7,1
150,female,16,5,6,3,6,6,5,5,5,1,2
36,female,40,2,3,7,2,6,6,6,1,6,4
52,male,30,6,7,5,5,7,4,7,1,5,3
128,male,49,6,4,5,5,5,5,6,3,7,2
22,female,23,5,5,4,2,6,4,6,5,7,1
39,male,37,7,7,5,2,7,3,4,4,7,4
26,male,33,4,7,5,5,5,5,6,6,5,2
154,male,15,1,5,5,4,4,7,4,5,4,4
32,male,48,3,5,3,6,4,5,5,5,5,1
46,male,33,1,6,4,4,3,7,3,7,3,1
50,male,22,5,3,4,5,6,4,5,6,3,1
50,male,34,3,1,5,2,6,6,6,5,6,5
33,male,27,2,6,6,3,5,6,3,4,7,4
71,male,30,5,6,3,5,3,5,3,5,3,4
20,male,35,6,4,5,3,7,3,5,3,6,1
23,male,17,7,1,6,2,7,2,7,1,7,4
47,male,26,2,4,6,5,5,7,7,1,5,4
32,male,28,6,1,3,5,5,3,7,5,3,2
35,male,43,6,5,4,2,6,2,6,4,3,1
33,male,38,6,6,7,5,6,3,5,2,3,2
57,male,55,3,5,3,1,6,4,6,3,6,2
35,female,34,5,7,2,7,7,2,6,1,3,2
116,male,38,0,7,7,7,0,7,0,0,7,7
41,male,47,1,2,1,2,3,6,6,7,6,3
116,female,16,5,6,3,7,4,3,5,4,2,2
26,male,31,1,6,6,5,7,5,3,2,5,1
173,male,18,3,7,7,1,6,1,4,1,7,1
31,male,42,5,5,4,5,5,2,5,4,6,4
33,male,36,4,5,3,1,7,4,2,6,7,3
99,male,23,4,5,5,2,5,5,5,4,4,5
25,female,51,6,6,6,3,5,3,3,2,6,3
73,male,25,6,4,4,2,6,5,3,5,6,4
48,male,39,6,3,3,7,2,3,5,1,7,2
32,male,42,5,6,4,4,6,6,5,5,5,5
55,female,23,7,6,6,2,7,2,6,1,6,1
165,male,16,5,5,6,6,7,7,1,5,3,7
39,female,22,1,6,5,0,7,7,7,6,3,0
77,female,43,2,6,6,5,3,2,7,2,6,2
26,male,36,4,4,7,4,6,2,5,2,5,3
39,male,28,2,5,3,1,6,5,5,1,6,6
23,female,23,7,7,7,1,7,5,6,2,6,3
29,female,35,6,6,5,5,6,3,6,1,5,3
79,male,29,2,6,5,6,6,5,5,3,3,5
136,male,16,5,6,7,5,3,5,4,5,7,1
44,female,35,5,6,6,2,3,4,6,4,6,6
32,female,51,3,5,6,1,7,6,5,2,4,2
36,female,64,5,5,2,6,7,5,5,7,3,1
51,male,20,6,6,3,6,7,6,7,7,7,2
36,female,29,6,4,6,2,7,4,7,5,7,1
67,female,16,2,6,6,3,5,7,3,2,5,6
68,female,16,2,6,7,6,2,5,5,1,3,5
31,female,41,6,3,6,2,6,2,6,2,2,2
30,male,31,4,6,5,1,6,2,3,5,7,3
68,male,21,7,7,1,7,6,5,6,2,4,1
63,male,20,1,0,4,4,6,7,7,7,5,5
75,male,39,2,7,5,3,6,6,3,3,7,2
37,female,13,5,5,3,5,5,5,6,5,3,1
31,female,22,3,7,1,3,6,3,4,7,2,3
142,female,37,1,4,5,1,3,4,1,1,4,4
143,male,21,5,1,6,1,6,4,6,3,6,2
27,male,23,2,3,6,5,7,7,4,3,6,2
105,male,18,3,4,6,5,7,6,6,6,3,2
33,male,17,7,7,7,1,7,1,5,7,7,7
112,male,18,2,6,6,1,6,6,2,7,5,5
97,male,25,6,2,6,2,7,3,6,3,6,1
58,male,20,1,6,1,6,4,6,5,7,2,3
42,male,19,2,5,3,2,3,6,5,2,3,5
72,male,19,7,6,7,6,5,3,6,2,2,2
105,male,25,2,3,6,5,6,6,5,7,6,4
43,male,59,5,6,6,1,6,4,6,1,7,2
46,male,27,2,1,6,6,2,7,5,5,3,3
34,female,52,6,4,7,2,7,2,6,3,6,2
21,female,37,6,5,7,3,6,2,5,2,6,1
84,male,28,3,6,5,6,6,6,3,2,2,3
39,male,19,5,4,7,2,5,6,6,2,7,2
135,male,19,5,6,6,6,6,7,2,2,7,6
62,male,17,2,3,5,6,6,7,7,2,6,2
32,male,31,3,2,4,1,6,6,3,6,6,2
38,female,44,5,2,5,4,3,5,6,5,4,3
101,male,36,5,3,4,5,6,1,2,5,3,2
114,male,19,6,5,5,6,5,2,5,3,3,3
58,male,20,6,7,5,2,4,5,4,4,7,3
28,male,18,2,6,2,6,6,2,6,3,3,1
42,female,15,3,1,5,6,6,6,5,4,3,5
36,male,20,3,5,2,7,5,6,2,6,2,2
150,male,16,5,7,7,4,3,5,3,1,5,3
55,female,19,2,3,5,5,6,7,7,3,6,3
35,male,20,1,2,6,2,6,6,5,5,6,2
83,male,22,1,6,4,7,7,2,4,3,2,3
33,male,19,2,6,3,1,6,6,5,6,6,3
35,male,25,6,6,4,3,7,5,6,5,4,2
114,male,58,1,4,7,1,4,4,2,1,6,4
33,female,24,2,7,6,5,4,6,3,4,3,2
20,male,42,7,5,4,1,7,1,7,3,6,1
64,male,18,3,6,5,2,6,5,2,3,3,1
31,male,59,4,6,6,1,7,4,7,2,7,1
65,male,48,3,2,5,3,6,7,7,6,6,2
22,female,48,2,2,7,1,7,5,7,1,7,1
26,female,31,5,6,7,6,7,4,3,3,5,1
127,male,27,6,5,6,2,4,6,4,2,6,4
56,female,42,2,2,3,2,3,6,2,3,3,6
39,male,29,2,3,7,4,6,7,7,3,4,2
26,male,32,7,5,5,1,6,1,6,1,4,2
56,male,26,6,6,7,1,6,2,6,1,7,3
32,male,31,4,7,7,2,7,1,7,1,6,1
56,male,33,7,6,6,5,7,3,7,5,6,1
77,male,20,3,2,3,2,5,6,5,5,7,5
145,male,16,6,6,7,5,6,2,1,5,1,1
31,male,16,3,6,6,4,6,6,7,5,6,2
58,male,23,4,3,5,5,4,5,5,5,3,1
32,male,28,5,6,4,2,6,3,5,5,6,2
20,male,42,6,6,3,1,7,2,3,6,6,1
40,female,38,6,5,5,2,6,2,6,4,5,3
39,female,49,7,2,7,1,7,2,7,1,7,2
49,female,52,6,5,4,3,7,4,5,1,5,2
99,male,21,1,6,6,4,5,7,6,2,4,4
119,male,21,3,7,3,2,4,3,3,5,5,5
50,female,48,6,1,6,2,6,5,6,1,7,4
47,female,23,6,6,5,6,6,4,5,3,3,3
40,male,19,6,6,5,3,7,2,3,2,6,1
93,male,44,1,5,5,5,7,6,6,5,5,1
48,male,79,0,0,6,0,0,0,0,0,0,0
66,male,22,3,7,6,2,5,5,2,5,6,2
40,male,47,4,5,2,5,7,3,5,4,3,1
65,male,19,3,6,7,2,6,6,6,2,7,2
46,female,46,5,6,4,2,2,5,7,6,6,2
42,male,71,4,3,7,1,5,4,5,7,7,2
75,male,48,3,7,7,2,6,5,3,5,2,6
45,female,44,4,3,6,1,7,5,3,2,6,2
105,male,21,4,4,5,6,7,7,4,3,3,1
145,male,21,4,4,5,5,5,7,4,3,3,3
37,male,44,3,6,5,1,7,6,6,5,6,2
38,female,26,1,7,7,7,5,5,6,5,1,6
100,female,57,3,1,6,4,5,5,6,1,7,4
55,male,19,0,0,0,0,0,0,0,0,0,0
57,male,25,3,2,6,4,6,5,6,4,7,2
121,female,59,6,1,6,2,7,2,7,1,6,2
28,male,32,4,1,6,5,1,3,7,3,6,1
114,male,15,7,6,7,1,7,6,5,6,7,1
27,male,17,3,5,3,2,6,5,4,5,6,4
62,female,67,3,5,2,1,7,3,4,1,6,2
32,male,39,5,5,3,1,7,3,7,3,7,2
48,male,37,2,5,6,1,6,6,6,5,7,1
20,male,18,1,1,7,1,7,7,7,5,7,1
71,female,20,1,6,6,2,5,6,2,2,5,4
20,female,18,7,7,1,1,7,7,1,7,1,1
125,male,38,6,7,6,3,5,3,5,3,5,2
31,male,58,5,6,6,2,5,6,3,5,7,1
38,male,19,7,5,7,1,7,1,7,1,7,1
54,male,75,6,2,6,1,6,6,6,2,6,2
42,female,40,2,6,6,5,6,7,7,5,4,4
87,male,20,5,6,5,2,7,2,3,4,6,1
57,male,60,1,1,7,1,6,6,6,1,7,1
102,male,17,4,5,7,1,5,7,5,1,6,1
77,male,19,5,6,6,2,5,6,7,2,5,4
49,female,36,4,6,2,5,6,6,6,5,3,1
108,male,16,1,6,2,5,2,6,1,5,2,5
142,male,15,1,6,7,6,1,7,1,2,1,7
38,female,17,5,6,7,5,4,4,6,3,5,3
29,female,58,5,1,7,4,7,5,7,1,3,1
109,male,16,5,6,6,2,5,6,2,6,6,3
35,female,19,3,2,4,3,5,6,6,5,3,4
168,male,21,1,7,6,5,4,7,1,4,5,1
20,male,39,1,2,5,3,4,6,6,3,5,3
34,male,15,6,7,5,1,7,5,4,7,6,6
36,male,24,2,5,2,5,7,7,7,7,2,1
71,male,21,6,3,7,2,6,6,7,1,7,5
83,female,51,6,4,6,5,6,2,6,5,4,2
155,male,31,5,7,7,1,7,7,2,1,5,1
44,male,21,2,6,5,5,6,6,4,6,2,4
87,male,65,6,5,4,1,7,2,2,3,7,1
40,female,18,1,5,5,1,6,7,7,1,7,4
176,male,19,2,7,4,7,1,7,1,7,1,7
135,male,18,5,6,5,2,6,7,5,3,7,5
60,male,18,4,7,1,7,7,7,4,7,1,2
107,female,19,2,6,7,1,7,7,2,1,7,1
28,male,30,1,6,7,2,5,7,6,1,5,1
22,male,25,5,6,7,6,6,7,7,4,3,4
28,female,19,1,5,6,3,7,7,1,5,6,1
23,male,29,1,4,5,1,7,7,2,5,7,1
66,male,16,4,5,3,6,7,7,6,5,2,1
60,female,17,5,5,7,5,6,1,7,4,5,5
38,female,23,5,6,5,6,7,5,7,4,4,2
23,female,21,1,2,6,3,6,7,6,3,7,1
77,female,16,3,2,4,6,6,6,5,5,5,2
122,male,14,7,4,7,1,5,1,3,1,7,1
31,female,18,3,4,5,6,7,6,7,3,3,1
105,male,15,5,6,7,2,7,2,5,1,3,1
34,male,26,5,6,5,1,6,5,6,5,6,5
63,male,24,2,7,5,2,7,6,5,7,6,6
103,male,26,2,6,3,7,3,6,4,5,6,4
20,male,17,6,1,1,2,7,3,7,6,4,1
47,female,21,6,2,3,5,4,3,6,5,3,2
67,male,49,5,3,7,1,6,6,7,2,7,5
21,male,45,2,1,6,7,7,5,6,6,2,1
32,male,29,3,2,6,2,7,7,6,2,7,2
58,male,29,5,7,7,1,7,6,5,4,6,2
35,male,39,5,5,3,2,7,5,4,5,6,2
29,male,24,7,6,6,2,7,1,6,5,6,2
36,male,16,5,4,5,5,3,5,6,4,5,3
93,male,15,6,7,4,7,2,4,3,6,1,1
60,male,18,1,7,2,1,7,4,2,6,6,1
153,male,15,7,4,3,5,4,5,6,3,3,4
168,male,19,7,6,7,5,4,2,1,1,6,3
72,female,16,3,3,5,7,7,7,5,2,2,1
102,female,50,3,2,6,1,3,5,6,1,6,2
41,female,18,3,4,5,5,4,7,7,5,6,2
29,male,25,5,6,7,7,7,7,7,5,6,1
27,female,24,3,5,4,6,7,5,7,6,2,2
72,male,16,1,5,5,2,5,5,3,3,6,7
34,male,25,1,5,5,7,7,7,7,3,2,6
73,male,21,6,4,7,1,7,7,7,2,2,2
130,male,18,5,5,6,3,7,1,5,1,4,2
103,male,17,6,6,6,1,7,5,5,6,7,4
